DTYYYYMMDD,Open,High,Low,Close,Vol
19750328,1.2794,1.28041,1.27929,1.27985,509.0
19750329,1.27986,1.28188,1.27986,1.28151,1766.0
19750330,1.28151,1.28167,1.2803,1.2806,1185.0
19750331,1.2806,1.28112,1.27935,1.28017,2872.0
19750401,1.28018,1.28117,1.27986,1.28086,2789.0
19750402,1.28082,1.28197,1.2806,1.28147,1730.0
19750403,1.28147,1.28274,1.28095,1.28267,1771.0
19750404,1.28267,1.28302,1.28175,1.28187,1714.0
19750405,1.28187,1.28292,1.2818,1.28277,1626.0
19750406,1.28276,1.28284,1.28079,1.28284,3833.0
19750407,1.28283,1.28628,1.28194,1.28304,5249.0
19750408,1.28303,1.28443,1.2778,1.27833,5625.0
19750409,1.27832,1.27981,1.27611,1.27937,5308.0
19750410,1.27934,1.28357,1.27847,1.28279,4896.0
19750411,1.28281,1.28649,1.28199,1.28244,4496.0
19750412,1.28243,1.2832,1.28006,1.28098,5414.0
19750413,1.28096,1.28129,1.27746,1.27941,6869.0
19750414,1.27941,1.28232,1.27758,1.27803,6265.0
19750415,1.27803,1.2806,1.27733,1.27855,5110.0
19750416,1.27852,1.28114,1.27781,1.27877,4471.0
19750417,1.27878,1.27929,1.27749,1.27923,5272.0
19750418,1.27923,1.2802,1.27869,1.27896,3905.0
19750419,1.27896,1.2804,1.27873,1.27974,3734.0
19750420,1.27966,1.28014,1.27928,1.27931,1004.0
19750421,1.27787,1.28004,1.27724,1.27911,154.0
19750422,1.27907,1.28114,1.2787,1.2805,787.0
19750423,1.28052,1.28087,1.27979,1.28058,1167.0
19750424,1.28058,1.28092,1.27899,1.27947,1834.0
19750425,1.27949,1.2811,1.27934,1.28109,1942.0
19750426,1.28108,1.28278,1.28075,1.28221,2624.0
19750427,1.28222,1.28262,1.2819,1.28194,1369.0
19750428,1.28194,1.28229,1.28171,1.28174,990.0
19750429,1.28176,1.28308,1.28111,1.28288,1610.0
19750430,1.28289,1.28291,1.281,1.28258,3375.0
19750501,1.28259,1.28479,1.28204,1.28435,4598.0
19750502,1.28434,1.28619,1.28397,1.2846,4676.0
19750503,1.28457,1.28604,1.28409,1.28461,4501.0
19750504,1.28463,1.2882,1.28418,1.28766,5084.0
19750505,1.28772,1.28808,1.28682,1.28749,3816.0
19750506,1.28746,1.28835,1.28507,1.28735,3914.0
19750507,1.28734,1.29188,1.28734,1.2894,6346.0
19750508,1.2894,1.29086,1.28628,1.28808,6123.0
19750509,1.28804,1.2893,1.2866,1.28741,4421.0
19750510,1.28741,1.28788,1.28637,1.28674,3686.0
19750511,1.28674,1.28693,1.28585,1.28637,2975.0
19750512,1.28637,1.28639,1.28502,1.28545,2773.0
19750513,1.28546,1.28654,1.28529,1.28539,2726.0
19750514,1.28541,1.28573,1.28416,1.2844,1527.0
19750515,1.28411,1.28498,1.28398,1.28458,294.0
19750516,1.28457,1.28509,1.28457,1.28501,1092.0
19750517,1.28501,1.28515,1.28442,1.28474,538.0
19750518,1.28475,1.285,1.2832,1.2835,2218.0
19750519,1.28351,1.28361,1.28137,1.28293,3406.0
19750520,1.28295,1.28434,1.28289,1.28426,2238.0
19750521,1.28427,1.28598,1.28427,1.28557,2277.0
19750522,1.28556,1.28649,1.28533,1.28607,1497.0
19750523,1.28606,1.28686,1.2856,1.28618,2240.0
19750524,1.28618,1.28792,1.28531,1.28595,4257.0
19750525,1.28598,1.2879,1.28432,1.28756,5484.0
19750526,1.28756,1.28985,1.28746,1.28797,5272.0
19750527,1.28805,1.29021,1.28801,1.28953,4455.0
19750528,1.28953,1.29139,1.28821,1.2912,4183.0
19750529,1.29119,1.29255,1.29056,1.29111,4671.0
19750530,1.2911,1.29197,1.28795,1.28865,4905.0
19750531,1.28868,1.2901,1.28651,1.28878,5106.0
19750601,1.28876,1.28913,1.2852,1.28536,6532.0
19750602,1.28529,1.28667,1.28402,1.28628,4129.0
19750603,1.28626,1.28938,1.286,1.28918,3510.0
19750604,1.28919,1.29054,1.28868,1.28881,3200.0
19750605,1.28881,1.28973,1.28806,1.28972,2409.0
19750606,1.28972,1.28972,1.2884,1.28863,3275.0
19750607,1.28863,1.28911,1.2884,1.2887,1117.0
19750608,1.2887,1.2889,1.28853,1.2887,248.0
19750609,1.28867,1.28905,1.28863,1.28875,365.0
19750610,1.28875,1.28884,1.28756,1.28822,665.0
19750611,1.28822,1.28865,1.28742,1.28823,2457.0
19750612,1.28824,1.29085,1.28755,1.29076,2577.0
19750613,1.29075,1.29144,1.2897,1.29023,2074.0
19750614,1.29023,1.29074,1.28998,1.29018,1547.0
19750615,1.29018,1.29053,1.28927,1.28961,1252.0
19750616,1.28963,1.29004,1.28846,1.28922,1719.0
19750617,1.28919,1.28994,1.2886,1.28893,2832.0
19750618,1.28894,1.28986,1.2876,1.28942,3652.0
19750619,1.28943,1.29124,1.28904,1.29096,4787.0
19750620,1.29095,1.29491,1.2907,1.29476,4020.0
19750621,1.29476,1.29701,1.29362,1.29647,4750.0
19750622,1.29647,1.29795,1.29521,1.29785,3878.0
19750623,1.29787,1.29885,1.29674,1.29796,5009.0
19750624,1.29795,1.29938,1.29609,1.29726,5578.0
19750625,1.29723,1.30061,1.29603,1.30032,8308.0
19750626,1.30037,1.30061,1.2975,1.29787,5047.0
19750627,1.29787,1.29899,1.29756,1.29775,2876.0
19750628,1.29776,1.29883,1.29644,1.29711,4101.0
19750629,1.29711,1.29998,1.29369,1.29507,10840.0
19750630,1.29507,1.2974,1.2939,1.29608,8149.0
19750701,1.29604,1.29682,1.29526,1.29656,2189.0
19750702,1.29646,1.29675,1.29643,1.29646,240.0
19750703,1.29646,1.29727,1.2964,1.29709,682.0
19750704,1.29709,1.29713,1.29569,1.29595,941.0
19750705,1.29596,1.296,1.293,1.29338,3507.0
19750706,1.29339,1.295,1.2912,1.29123,4596.0
19750707,1.29121,1.29262,1.29101,1.29247,3468.0
19750708,1.29247,1.2926,1.29001,1.29124,3391.0
19750709,1.29124,1.29241,1.29082,1.29233,1932.0
19750710,1.29231,1.29399,1.29192,1.29393,2752.0
19750711,1.29387,1.29629,1.29205,1.29593,5817.0
19750712,1.29591,1.29602,1.29389,1.29439,6635.0
19750713,1.29438,1.29621,1.2932,1.29591,5656.0
19750714,1.29591,1.29769,1.29479,1.29742,5441.0
19750715,1.29742,1.29816,1.29544,1.29567,4871.0
19750716,1.29566,1.29772,1.28806,1.29022,7572.0
19750717,1.29023,1.29025,1.28642,1.28779,6656.0
19750718,1.28779,1.29217,1.28737,1.29078,7507.0
19750719,1.29079,1.29981,1.2902,1.2947,8040.0
19750720,1.29467,1.29664,1.29414,1.29521,5739.0
19750721,1.2952,1.29609,1.2936,1.29371,4757.0
19750722,1.29368,1.29532,1.29355,1.2947,2621.0
19750723,1.2947,1.29628,1.29423,1.29597,3161.0
19750724,1.29597,1.2973,1.2958,1.29727,2952.0
19750725,1.29726,1.29906,1.29675,1.29714,1839.0
19750726,1.29669,1.29741,1.29657,1.29662,1819.0
19750727,1.29661,1.29777,1.29661,1.29764,776.0
19750728,1.29763,1.29792,1.29727,1.29738,825.0
19750729,1.29738,1.29926,1.29738,1.29788,2836.0
19750730,1.29787,1.29894,1.29532,1.29537,3024.0
19750731,1.29537,1.29566,1.29403,1.29423,2607.0
19750801,1.29424,1.29597,1.29423,1.29583,2286.0
19750802,1.29582,1.29613,1.29513,1.29583,1830.0
19750803,1.29583,1.29676,1.29512,1.2967,1906.0
19750804,1.29669,1.29766,1.29515,1.29691,3371.0
19750805,1.29696,1.29939,1.29656,1.29676,5043.0
19750806,1.29676,1.29884,1.29645,1.29851,4348.0
19750807,1.29851,1.29987,1.2969,1.29779,4252.0
19750808,1.29775,1.29939,1.29752,1.2982,3844.0
19750809,1.29819,1.29904,1.29545,1.29702,3876.0
19750810,1.29701,1.29805,1.29548,1.29672,4523.0
19750811,1.29674,1.2973,1.29373,1.29432,6320.0
19750812,1.29423,1.29675,1.29315,1.29606,7236.0
19750813,1.29608,1.29619,1.29412,1.29477,5347.0
19750814,1.29477,1.29562,1.29447,1.29505,3699.0
19750815,1.29504,1.29506,1.29153,1.29324,4100.0
19750816,1.29325,1.29375,1.29244,1.29253,3237.0
19750817,1.29251,1.2931,1.29136,1.29215,2694.0
19750818,1.29208,1.2926,1.29132,1.29152,1312.0
19750819,1.29273,1.29364,1.2916,1.29268,510.0
19750820,1.29267,1.29374,1.29266,1.29308,1203.0
19750821,1.29311,1.29372,1.29277,1.29312,1055.0
19750822,1.29313,1.29538,1.29279,1.29525,1541.0
19750823,1.29525,1.29569,1.29451,1.29462,2531.0
19750824,1.29461,1.2957,1.29457,1.29527,2827.0
19750825,1.29528,1.29596,1.29495,1.29575,2196.0
19750826,1.29574,1.29616,1.29546,1.29563,1688.0
19750827,1.29562,1.29584,1.29476,1.29501,2102.0
19750828,1.29496,1.29657,1.2936,1.29582,4002.0
19750829,1.29576,1.29636,1.28962,1.2897,6850.0
19750830,1.28969,1.28986,1.28339,1.28429,7181.0
19750831,1.28432,1.28693,1.28358,1.28495,5499.0
19750901,1.28494,1.28627,1.28362,1.28582,5355.0
19750902,1.28583,1.28671,1.2848,1.28671,4559.0
19750903,1.28671,1.28706,1.28374,1.28445,5692.0
19750904,1.28447,1.28487,1.28106,1.28215,8185.0
19750905,1.28213,1.28245,1.27904,1.27911,7830.0
19750906,1.27912,1.28057,1.27784,1.27933,5928.0
19750907,1.27931,1.28042,1.27873,1.27886,4908.0
19750908,1.27884,1.27998,1.27745,1.27887,4925.0
19750909,1.27886,1.2796,1.27867,1.27942,4067.0
19750910,1.27941,1.282,1.27933,1.28144,4900.0
19750911,1.28143,1.28167,1.28104,1.28147,1789.0
19750912,1.28065,1.28174,1.28036,1.28087,773.0
19750913,1.28088,1.28165,1.28088,1.28141,750.0
19750914,1.28141,1.28221,1.2812,1.2817,1083.0
19750915,1.2817,1.28207,1.28023,1.28168,3608.0
19750916,1.28168,1.28204,1.27971,1.28085,4078.0
19750917,1.28086,1.28156,1.28042,1.28147,2542.0
19750918,1.28145,1.28232,1.28103,1.28203,2594.0
19750919,1.28203,1.28211,1.28142,1.28208,1845.0
19750920,1.28209,1.28212,1.27938,1.27947,2594.0
19750921,1.27948,1.28023,1.27792,1.27878,4883.0
19750922,1.27875,1.2799,1.27115,1.27555,7966.0
19750923,1.27557,1.28377,1.27518,1.2823,7263.0
19750924,1.2823,1.28253,1.27785,1.27866,4507.0
19750925,1.27866,1.28664,1.2786,1.28572,5431.0
19750926,1.28572,1.28575,1.28026,1.28084,5284.0
19750927,1.28077,1.2818,1.27865,1.27985,6224.0
19750928,1.27986,1.28118,1.27592,1.27628,6980.0
19750929,1.27628,1.27821,1.27196,1.272,7859.0
19750930,1.27198,1.27425,1.27097,1.27234,7141.0
19751001,1.27234,1.2736,1.27121,1.27204,4863.0
19751002,1.27205,1.27356,1.2715,1.27245,3940.0
19751003,1.27243,1.27375,1.27231,1.27326,2931.0
19751004,1.27325,1.27396,1.27273,1.27386,2651.0
19751005,1.27384,1.27408,1.27318,1.27349,1520.0
19751006,1.27282,1.27328,1.2725,1.2732,344.0
19751007,1.27325,1.27373,1.27306,1.27325,989.0
19751008,1.2733,1.27439,1.27315,1.2741,1988.0
19751009,1.27411,1.27465,1.27184,1.27203,3702.0
19751010,1.27202,1.27316,1.27172,1.27277,3408.0
19751011,1.27277,1.27344,1.27163,1.27207,3659.0
19751012,1.27206,1.27275,1.27153,1.27227,2681.0
19751013,1.27225,1.27228,1.27152,1.27164,2331.0
19751014,1.27164,1.27267,1.27157,1.27236,1970.0
19751015,1.27236,1.2724,1.26786,1.26991,5458.0
19751016,1.26991,1.27066,1.26802,1.26969,7123.0
19751017,1.26984,1.27045,1.26741,1.27035,5549.0
19751018,1.27035,1.27443,1.26971,1.2734,5483.0
19751019,1.27339,1.27358,1.27157,1.27202,3871.0
19751020,1.27202,1.27409,1.27188,1.27239,4507.0
19751021,1.27239,1.27478,1.27137,1.27418,5744.0
19751022,1.27424,1.27589,1.27284,1.27438,7027.0
19751023,1.27438,1.27669,1.27243,1.27625,7188.0
19751024,1.27623,1.27761,1.27396,1.27515,6075.0
19751025,1.27513,1.27732,1.27468,1.27564,4967.0
19751026,1.27562,1.27565,1.27415,1.27444,3942.0
19751027,1.27443,1.27444,1.27138,1.27141,5966.0
19751028,1.27142,1.27218,1.27068,1.27188,5504.0
19751029,1.27182,1.2725,1.27118,1.27246,2381.0
19751030,1.27204,1.27236,1.27191,1.27209,321.0
19751031,1.27209,1.27274,1.27201,1.27228,1145.0
19751101,1.27231,1.27244,1.27092,1.27128,2113.0
19751102,1.27128,1.27311,1.27127,1.27305,3547.0
19751103,1.27302,1.27382,1.27185,1.2719,3413.0
19751104,1.27194,1.27274,1.2712,1.27169,3169.0
19751105,1.2717,1.27211,1.27098,1.27129,2204.0
19751106,1.27128,1.27172,1.26988,1.26992,2189.0
19751107,1.26993,1.27092,1.26914,1.27054,2951.0
19751108,1.27058,1.27128,1.26896,1.27001,4492.0
19751109,1.27,1.27357,1.26919,1.27303,6041.0
19751110,1.273,1.27524,1.27068,1.27362,5212.0
19751111,1.27362,1.27476,1.27204,1.27405,4924.0
19751112,1.27405,1.27801,1.27404,1.2753,5814.0
19751113,1.27531,1.27591,1.27222,1.27429,4996.0
19751114,1.27429,1.27785,1.273,1.27572,7152.0
19751115,1.2757,1.27684,1.27339,1.27412,8166.0
19751116,1.27408,1.27564,1.27112,1.27132,8649.0
19751117,1.27133,1.27387,1.27065,1.27364,5829.0
19751118,1.27364,1.2754,1.27327,1.27513,5648.0
19751119,1.27512,1.27728,1.27509,1.27618,5714.0
19751120,1.27619,1.27647,1.27393,1.27398,4841.0
19751121,1.274,1.27504,1.27337,1.27434,5147.0
19751122,1.27435,1.27463,1.27312,1.27415,1797.0
19751123,1.27423,1.27508,1.27397,1.27461,305.0
19751124,1.27462,1.27503,1.27453,1.27472,1038.0
19751125,1.27471,1.27573,1.27453,1.27547,1121.0
19751126,1.27547,1.27568,1.2749,1.27524,2831.0
19751127,1.27525,1.27597,1.2745,1.27492,3517.0
19751128,1.27493,1.2756,1.27447,1.27529,2361.0
19751129,1.2753,1.27566,1.27436,1.27468,1846.0
19751130,1.27467,1.27598,1.2745,1.27579,1959.0
19751201,1.27578,1.27612,1.27506,1.27532,2426.0
19751202,1.27528,1.27766,1.275,1.27751,4210.0
19751203,1.27751,1.28047,1.27623,1.27835,5880.0
19751204,1.27835,1.27868,1.27628,1.2764,4388.0
19751205,1.2764,1.2764,1.27237,1.27276,4744.0
19751206,1.27276,1.2728,1.27025,1.27097,4725.0
19751207,1.27098,1.27456,1.26938,1.27395,5280.0
19751208,1.27394,1.27506,1.27271,1.27373,5097.0
19751209,1.27376,1.27376,1.27112,1.27144,6167.0
19751210,1.27146,1.27171,1.26873,1.27035,7251.0
19751211,1.27034,1.27072,1.26864,1.27041,4913.0
19751212,1.27042,1.27191,1.2694,1.27017,4625.0
19751213,1.27019,1.27177,1.26939,1.27169,3566.0
19751214,1.27169,1.27352,1.27168,1.27287,3405.0
19751215,1.27289,1.27467,1.27286,1.27464,3199.0
19751216,1.2746,1.27497,1.27392,1.27405,1681.0
19751217,1.27567,1.27682,1.27511,1.27572,248.0
19751218,1.27578,1.27714,1.27555,1.2757,1172.0
19751219,1.27573,1.27656,1.27531,1.2763,1148.0
19751220,1.27629,1.27678,1.27502,1.27514,2538.0
19751221,1.27513,1.27657,1.27511,1.27645,2140.0
19751222,1.27645,1.2771,1.27613,1.27665,1377.0
19751223,1.27665,1.27714,1.27648,1.27713,1177.0
19751224,1.27713,1.27739,1.27675,1.27676,1414.0
19751225,1.27676,1.27775,1.27633,1.27706,1518.0
19751226,1.27706,1.27836,1.27625,1.27792,3181.0
19751227,1.27791,1.27995,1.27615,1.27952,4895.0
19751228,1.27951,1.28415,1.2787,1.28246,5727.0
19751229,1.28247,1.28584,1.28218,1.28478,4930.0
19751230,1.28479,1.29124,1.28457,1.28996,4994.0
19751231,1.29003,1.29288,1.28938,1.29043,4556.0
19760101,1.29049,1.29073,1.28625,1.28677,5813.0
19760102,1.28678,1.28883,1.28591,1.28672,5920.0
19760103,1.28672,1.28852,1.28358,1.28397,6215.0
19760104,1.28397,1.28652,1.28391,1.2863,4488.0
19760105,1.28632,1.28632,1.28343,1.28513,4252.0
19760106,1.28511,1.28525,1.28411,1.28466,2944.0
19760107,1.28466,1.28512,1.28317,1.2832,2180.0
19760108,1.28322,1.28392,1.28276,1.28347,3989.0
19760109,1.28342,1.28347,1.28281,1.28305,1664.0
19760110,1.28357,1.28361,1.28303,1.28341,425.0
19760111,1.2834,1.2846,1.28323,1.28456,2164.0
19760112,1.28458,1.28811,1.28419,1.28723,1716.0
19760113,1.28723,1.28758,1.28629,1.28668,2478.0
19760114,1.28667,1.28679,1.28427,1.28429,2573.0
19760115,1.28429,1.28478,1.28351,1.28416,1809.0
19760116,1.28416,1.28582,1.28397,1.28569,1356.0
19760117,1.2857,1.28599,1.28527,1.28584,1632.0
19760118,1.28585,1.28621,1.28455,1.28594,2462.0
19760119,1.28594,1.28664,1.28452,1.28592,3752.0
19760120,1.28578,1.28838,1.28336,1.28814,5492.0
19760121,1.28814,1.2882,1.2861,1.28792,4715.0
19760122,1.28792,1.28867,1.28586,1.28606,4597.0
19760123,1.28607,1.28673,1.2841,1.28619,4191.0
19760124,1.28613,1.28751,1.28472,1.2864,4531.0
19760125,1.28641,1.28717,1.28536,1.2856,4345.0
19760126,1.28561,1.28662,1.28358,1.28559,5890.0
19760127,1.28556,1.2902,1.28322,1.28397,7958.0
19760128,1.284,1.28614,1.28318,1.28449,5817.0
19760129,1.28449,1.28576,1.28215,1.28528,4387.0
19760130,1.28528,1.28609,1.28389,1.28548,4705.0
19760131,1.28547,1.28615,1.28515,1.28611,4252.0
19760201,1.28611,1.28683,1.28512,1.28533,3257.0
19760202,1.28537,1.28606,1.28496,1.28509,2025.0
19760203,1.28546,1.28613,1.28436,1.2855,467.0
19760204,1.28549,1.28647,1.28549,1.28639,2389.0
19760205,1.28639,1.28673,1.28606,1.28636,1094.0
19760206,1.28636,1.28669,1.28472,1.28487,2448.0
19760207,1.28487,1.2868,1.28475,1.28644,3043.0
19760208,1.28643,1.28719,1.2851,1.28529,2787.0
19760209,1.28528,1.28532,1.2835,1.28359,3908.0
19760210,1.2836,1.28413,1.28349,1.28398,2466.0
19760211,1.28397,1.28454,1.28317,1.28345,2766.0
19760212,1.28335,1.28422,1.28176,1.28395,4066.0
19760213,1.28395,1.28513,1.28044,1.2817,6114.0
19760214,1.28159,1.28381,1.2813,1.28189,5188.0
19760215,1.28189,1.28352,1.28102,1.2831,4596.0
19760216,1.28311,1.28571,1.2814,1.28296,4741.0
19760217,1.28298,1.28443,1.28236,1.28263,4223.0
19760218,1.28264,1.28557,1.28144,1.28467,5613.0
19760219,1.28476,1.28667,1.28401,1.2855,6204.0
19760220,1.2855,1.29368,1.28538,1.29279,9530.0
19760221,1.29279,1.29417,1.29118,1.29178,6818.0
19760222,1.2918,1.29214,1.28942,1.29099,5661.0
19760223,1.291,1.29106,1.28985,1.29066,5310.0
19760224,1.29066,1.29224,1.28965,1.28972,5869.0
19760225,1.28975,1.29178,1.28956,1.29034,5991.0
19760226,1.29034,1.29232,1.28981,1.2923,2057.0
19760227,1.29147,1.29197,1.29128,1.29133,268.0
19760228,1.29137,1.29269,1.29121,1.29244,1065.0
19760229,1.29246,1.29253,1.29144,1.29151,1142.0
19760301,1.29151,1.29226,1.29122,1.29144,2926.0
19760302,1.29145,1.29374,1.29142,1.29338,3187.0
19760303,1.29338,1.29384,1.29331,1.29357,2282.0
19760304,1.29359,1.29408,1.29311,1.29349,1793.0
19760305,1.29349,1.294,1.2932,1.29372,2138.0
19760306,1.29372,1.29455,1.2934,1.2942,2333.0
19760307,1.29419,1.29492,1.29382,1.29407,4114.0
19760308,1.29407,1.29445,1.28723,1.28899,6283.0
19760309,1.28899,1.28951,1.28185,1.28236,7240.0
19760310,1.28237,1.28534,1.28206,1.28493,5617.0
19760311,1.28493,1.28544,1.28244,1.28343,4569.0
19760312,1.2833,1.29755,1.28269,1.29646,9034.0
19760313,1.29645,1.29776,1.29487,1.29492,6147.0
19760314,1.29491,1.29605,1.28659,1.28681,8092.0
19760315,1.28757,1.28977,1.28595,1.28692,8199.0
19760316,1.28691,1.29047,1.28607,1.28994,6603.0
19760317,1.28994,1.28998,1.28764,1.28931,5312.0
19760318,1.28932,1.28978,1.28714,1.28749,4284.0
19760319,1.28751,1.2893,1.28707,1.28914,5523.0
19760320,1.28916,1.28949,1.28802,1.28871,4746.0
19760321,1.28873,1.28941,1.28833,1.28851,1554.0
19760322,1.28816,1.2889,1.28742,1.28787,222.0
19760323,1.28778,1.2888,1.28761,1.28864,998.0
19760324,1.28865,1.28867,1.28832,1.28848,778.0
19760325,1.28845,1.28878,1.28715,1.28749,2753.0
19760326,1.2875,1.288,1.28708,1.28727,2611.0
19760327,1.28726,1.28728,1.28547,1.28602,2673.0
19760328,1.28602,1.28647,1.28578,1.28614,2550.0
19760329,1.28614,1.28655,1.28356,1.28428,2806.0
19760330,1.28429,1.28817,1.28363,1.28684,8366.0
19760331,1.28687,1.28845,1.28638,1.28768,5951.0
19760401,1.28768,1.294,1.28602,1.29145,7597.0
19760402,1.29142,1.2953,1.28926,1.2945,6911.0
19760403,1.29452,1.29515,1.29133,1.2915,5705.0
19760404,1.2915,1.29255,1.29023,1.29158,5112.0
19760405,1.29158,1.29476,1.2903,1.29393,6153.0
19760406,1.29392,1.2948,1.29194,1.29277,7082.0
19760407,1.29275,1.29391,1.28917,1.29276,8729.0
19760408,1.29278,1.29455,1.29132,1.29309,7645.0
19760409,1.29304,1.29453,1.292,1.29263,6567.0
19760410,1.29262,1.29444,1.29176,1.29304,6736.0
19760411,1.29305,1.29412,1.29245,1.2933,5197.0
19760412,1.29329,1.29397,1.29281,1.29328,4285.0
19760413,1.29328,1.29362,1.29257,1.29329,2950.0
19760414,1.29329,1.2942,1.29274,1.2928,1292.0
19760415,1.29241,1.29304,1.29111,1.2914,254.0
19760416,1.2914,1.29308,1.2914,1.29294,837.0
19760417,1.29295,1.29307,1.29234,1.2928,2310.0
19760418,1.2928,1.2953,1.29259,1.29422,3100.0
19760419,1.29421,1.29484,1.29357,1.29453,3017.0
19760420,1.29452,1.29482,1.29434,1.29453,2147.0
19760421,1.29454,1.29487,1.29364,1.29373,1430.0
19760422,1.29374,1.29396,1.29355,1.29371,1546.0
19760423,1.29371,1.29386,1.29319,1.29341,1333.0
19760424,1.2934,1.29346,1.29114,1.29145,3396.0
19760425,1.29145,1.29409,1.28987,1.29306,5678.0
19760426,1.29309,1.29638,1.29273,1.2952,5132.0
19760427,1.29518,1.2964,1.29435,1.29513,4670.0
19760428,1.29512,1.29594,1.29327,1.29462,4285.0
19760429,1.29461,1.29564,1.29346,1.29517,4343.0
19760430,1.29524,1.29685,1.2946,1.29645,5134.0
19760501,1.29648,1.29903,1.29648,1.29725,6084.0
19760502,1.29725,1.29817,1.2966,1.29732,6299.0
19760503,1.29734,1.29804,1.2963,1.29685,3926.0
19760504,1.29686,1.29825,1.29649,1.29783,3402.0
19760505,1.29785,1.29896,1.29715,1.29728,2869.0
19760506,1.29728,1.29812,1.29701,1.29706,2546.0
19760507,1.29705,1.29858,1.29695,1.29823,2329.0
19760508,1.29821,1.29837,1.29781,1.29815,1379.0
19760509,1.2972,1.29805,1.29662,1.29719,807.0
19760510,1.29717,1.29919,1.29717,1.29883,928.0
19760511,1.29884,1.29927,1.2982,1.29916,1003.0
19760512,1.29917,1.29947,1.29877,1.29908,2206.0
19760513,1.29909,1.29937,1.29806,1.29808,2753.0
19760514,1.29807,1.29872,1.29802,1.29854,1687.0
19760515,1.29854,1.30001,1.29832,1.29875,2407.0
19760516,1.29874,1.29907,1.29848,1.29883,1415.0
19760517,1.29882,1.29894,1.29816,1.29837,2265.0
19760518,1.29856,1.29905,1.29804,1.29891,3966.0
19760519,1.29889,1.30062,1.29739,1.29786,5308.0
19760520,1.29786,1.29979,1.29571,1.29906,5167.0
19760521,1.29905,1.29953,1.29687,1.29695,3767.0
19760522,1.29696,1.29835,1.29154,1.29305,5204.0
19760523,1.2931,1.29599,1.29194,1.29507,5167.0
19760524,1.29506,1.29588,1.2928,1.29306,4422.0
19760525,1.29307,1.29851,1.29233,1.29556,6645.0
19760526,1.29556,1.29815,1.29541,1.29705,5541.0
19760527,1.29703,1.29768,1.29403,1.2943,4648.0
19760528,1.29435,1.29557,1.29346,1.29541,4081.0
19760529,1.29542,1.29542,1.29298,1.2939,3356.0
19760530,1.2939,1.29505,1.28904,1.29019,4988.0
19760531,1.29022,1.29325,1.28828,1.29065,9228.0
19760601,1.29071,1.2909,1.28664,1.28732,2398.0
19760602,1.28733,1.28909,1.28652,1.28754,962.0
19760603,1.28754,1.28839,1.28714,1.28764,1777.0
19760604,1.28762,1.28832,1.28734,1.28826,1339.0
19760605,1.28826,1.28888,1.28728,1.28803,2884.0
19760606,1.28801,1.2885,1.28687,1.28797,3171.0
19760607,1.28797,1.28852,1.28759,1.28843,2849.0
19760608,1.28844,1.28861,1.28802,1.28819,1827.0
19760609,1.28818,1.28887,1.28815,1.28867,1867.0
19760610,1.28868,1.29042,1.28829,1.28969,2412.0
19760611,1.28961,1.29093,1.28907,1.29053,4318.0
19760612,1.29053,1.29287,1.29029,1.29262,5962.0
19760613,1.29258,1.29286,1.29025,1.29029,4798.0
19760614,1.29036,1.29054,1.28761,1.28838,4822.0
19760615,1.28838,1.28899,1.28529,1.28636,5240.0
19760616,1.28634,1.28818,1.28479,1.28763,5621.0
19760617,1.28763,1.29026,1.287,1.28968,4403.0
19760618,1.28967,1.29001,1.28436,1.28737,7035.0
19760619,1.28737,1.29019,1.2863,1.28976,6918.0
19760620,1.28977,1.29284,1.28937,1.2912,5492.0
19760621,1.29121,1.29219,1.29022,1.29177,4088.0
19760622,1.29176,1.29241,1.29109,1.29169,2730.0
19760623,1.29154,1.29218,1.29025,1.29105,4016.0
19760624,1.29099,1.29197,1.29076,1.29081,3227.0
19760625,1.29081,1.29189,1.29072,1.29179,1202.0
19760626,1.29124,1.29193,1.29059,1.29066,544.0
19760627,1.29069,1.29217,1.29069,1.29185,959.0
19760628,1.29186,1.292,1.29148,1.2915,1057.0
19760629,1.29151,1.2927,1.29137,1.29192,2363.0
19760630,1.29192,1.29315,1.29119,1.29257,2893.0
19760701,1.29257,1.2933,1.29214,1.29315,2206.0
19760702,1.29315,1.29334,1.29257,1.29288,1554.0
19760703,1.29287,1.29334,1.2923,1.29312,1560.0
